fhrs_id,business_name,business_type,rating_value,rating_date,new_rating_pending,address_line_3,post_code,rating_value_num,rating_value_text,rating_year,rating_month,postcode_area,rating_category
1943826,The Sweetworks,Restaurant/Cafe/Canteen,AwaitingInspection,,False,Manchester,M8 8AN,,AwaitingInspection,,,M8,Unknown
1820197,The Talleyrand,Restaurant/Cafe/Canteen,4,2023-03-18,False,Manchester,M19 3WX,4,,2023,3,M19,Good
1816403,The Taphouse Manchester,Restaurant/Cafe/Canteen,AwaitingInspection,,False,Manchester,M1 7FS,,AwaitingInspection,,,M1,Unknown
1821482,The Taste of Shinwari,Restaurant/Cafe/Canteen,5,2023-07-04,False,Manchester,M19 3NP,5,,2023,7,M19,Excellent
1820639,The Tasty Grill,Mobile caterer,5,2023-06-21,False,Manchester,M8 5XF,5,,2023,6,M8,Excellent
1821315,The Tatton Arms,Pub/bar/nightclub,5,2024-11-09,False,Manchester,M22 5LZ,5,,2024,11,M22,Excellent
1820339,The Temple,Pub/bar/nightclub,5,2016-09-15,False,Manchester,M1 5JW,5,,2016,9,M1,Excellent
1831132,the thirsty korean,Restaurant/Cafe/Canteen,5,2025-06-12,False,Manchester,M21 9AW,5,,2025,6,M21,Excellent
1818828,The Thompsons Arms,Pub/bar/nightclub,5,2012-03-08,False,Manchester,M1 3LQ,5,,2012,3,M1,Excellent
1831049,The Trading Route,Restaurant/Cafe/Canteen,AwaitingInspection,,False,Manchester,M3 3BG,,AwaitingInspection,,,M3,Unknown
1817675,The Treat Tailors,Other catering premises,5,2025-03-27,False,,,5,,2025,3,,Excellent
1820244,The Trevor Arms,Pub/bar/nightclub,5,2022-04-06,False,Manchester,M21 9EQ,5,,2022,4,M21,Excellent
1831257,The Union Inn,Pub/bar/nightclub,5,2025-09-16,False,Manchester,M19 3PW,5,,2025,9,M19,Excellent
1817748,The Union MMU - Conference Events,Pub/bar/nightclub,4,2025-10-22,False,Manchester,M15 6AD,4,,2025,10,M15,Good
1817774,The Union MMU - The Coffee Shop,Retailers - other,4,2025-10-22,False,Manchester,M15 6AD,4,,2025,10,M15,Good
1820862,The Venue,Pub/bar/nightclub,5,2019-02-22,False,Manchester,M2 5WD,5,,2019,2,M2,Excellent
1816913,The Vietnamese Store,Retailers - other,4,2025-02-13,False,Manchester,M4 5EB,4,,2025,2,M4,Good
1817480,The Village Bistro,Hospitals/Childcare/Caring Premises,5,2025-07-22,False,Manchester,M13 9PE,5,,2025,7,M13,Excellent
1820384,The Village Cafe,Restaurant/Cafe/Canteen,5,2025-05-15,False,Manchester,M40 9NL,5,,2025,5,M40,Excellent
1818663,The Village Fish & Chip Cafe,Takeaway/sandwich shop,4,2024-11-06,False,Manchester,M1 3LY,4,,2024,11,M1,Good
1819034,The Village Shop,Retailers - other,4,2012-03-08,False,Manchester,M1 3LY,4,,2012,3,M1,Good
1820637,The Village Tea Room & Cafe Limited,Restaurant/Cafe/Canteen,4,2025-06-20,False,Manchester,M19 3NP,4,,2025,6,M19,Good
1817037,The Vine,Pub/bar/nightclub,5,2025-03-10,False,Manchester,M40 7TD,5,,2025,3,M40,Excellent
1818731,The Vine,Pub/bar/nightclub,5,2021-07-05,False,Manchester,M2 4BQ,5,,2021,7,M2,Excellent
1819900,The Vine Playgroup,Restaurant/Cafe/Canteen,5,2024-05-24,False,Manchester,M40 3GL,5,,2024,5,M40,Excellent
1818726,The Vulcan,Pub/bar/nightclub,4,2024-12-10,False,Manchester,M18 8DA,4,,2024,12,M18,Good
1817517,The Waldorf,Pub/bar/nightclub,5,2022-11-25,False,Manchester,M1 3AQ,5,,2022,11,M1,Excellent
1820405,The Walled Gardens Supperclub,Other catering premises,5,2026-03-16,False,,,5,,2026,3,,Excellent
1817782,The Wash House,Pub/bar/nightclub,5,2025-07-28,False,Manchester,M4 2AF,5,,2025,7,M4,Excellent
1820465,The Water Lily,Restaurant/Cafe/Canteen,4,2023-01-26,False,Manchester,M21 9AN,4,,2023,1,M21,Good
1818235,The Water Tank Cafe,Restaurant/Cafe/Canteen,5,2024-11-21,False,Manchester,M8 8EP,5,,2024,11,M8,Excellent
1819002,The Waterhouse,Pub/bar/nightclub,5,2025-12-01,False,Manchester,M2 4EG,5,,2025,12,M2,Excellent
1819008,The Waterside Hotel & Leisure Club,Hotel/bed & breakfast/guest house,5,2025-06-23,False,Manchester,M20 5WZ,5,,2025,6,M20,Excellent
1943845,The Well Bakery,Other catering premises,AwaitingInspection,,False,,,,AwaitingInspection,,,,Unknown
1817902,The Wharf,Pub/bar/nightclub,5,2022-06-29,False,Manchester,M15 4ST,5,,2022,6,M15,Excellent
1820723,The Wheatsheaf,Pub/bar/nightclub,5,2022-10-25,False,Manchester,M4 5JE,5,,2022,10,M4,Excellent
1817307,The Whiskey Jar,Pub/bar/nightclub,5,2017-10-30,False,Manchester,M1 2FF,5,,2017,10,M1,Excellent
1818733,The White Lion,Pub/bar/nightclub,4,2021-06-02,False,Manchester,M3 4NQ,4,,2021,6,M3,Good
1821445,The Whitehouse Club,Restaurant/Cafe/Canteen,5,2025-02-27,False,Manchester,M8 4AF,5,,2025,2,M8,Excellent
1894523,The Wild Alderman (BAR ONLY),Pub/bar/nightclub,5,2026-02-10,False,Manchester,M20 2RN,5,,2026,2,M20,Excellent
1849429,The Wild Alderman Grill (FOOD ELEMENT ONLY),Restaurant/Cafe/Canteen,5,2025-10-02,False,Manchester,M20 2RN,5,,2025,10,M20,Excellent
1817506,The Willows Primary School,School/college/university,5,2025-07-16,False,Manchester,M22 1BQ,5,,2025,7,M22,Excellent
1820761,The Wok Express,Takeaway/sandwich shop,5,2024-02-02,False,Lightbowne,M9 4NH,5,,2024,2,M9,Excellent
1820221,The Wok King,Takeaway/sandwich shop,5,2025-06-12,False,Manchester,M23 1FB,5,,2025,6,M23,Excellent
1818711,The Woodstock,Pub/bar/nightclub,5,2024-05-16,False,Manchester,M20 2DY,5,,2024,5,M20,Excellent
1821158,The Yard,Other catering premises,5,2024-05-08,False,Manchester,M8 8NF,5,,2024,5,M8,Excellent
1820255,The Zombie Shack,Pub/bar/nightclub,4,2023-02-09,False,Manchester,M1 5NP,4,,2023,2,M1,Good
1894642,TheDutchFishMen,Takeaway/sandwich shop,5,2025-12-09,False,Manchester,M21 9PW,5,,2025,12,M21,Excellent
1820963,Thief Street,Restaurant/Cafe/Canteen,4,2025-03-07,False,Manchester,M15 4RA,4,,2025,3,M15,Good
1817270,Think GG Cash & Carry,Retailers - other,Exempt,,False,Manchester,M12 4AS,,Exempt,,,M12,Unknown
1820544,Third Floor Rising,Restaurant/Cafe/Canteen,4,2024-10-01,False,Manchester,M4 1PW,4,,2024,10,M4,Good
1819090,This & That Takeaway,Takeaway/sandwich shop,3,2025-06-05,False,Manchester,M4 1EW,3,,2025,6,M4,Satisfactory
1943850,THISTL HEALTH LTD,Retailers - other,AwaitingInspection,,False,,,,AwaitingInspection,,,,Unknown
1894633,Thistle & Vitae Kitchen,Other catering premises,AwaitingInspection,,False,,,,AwaitingInspection,,,,Unknown
1818250,Thomas Franks at Adanola,Restaurant/Cafe/Canteen,5,2025-11-27,False,Manchester,M14 2AH,5,,2025,11,M14,Excellent
1818202,Thomas Franks at Autotrader,Restaurant/Cafe/Canteen,5,2024-11-01,False,Manchester,M15 4FN,5,,2024,11,M15,Excellent
1894632,Thomas Street Social LTD,Restaurant/Cafe/Canteen,AwaitingInspection,,False,Manchester,M4 1NA,,AwaitingInspection,,,M4,Unknown
1894609,Thompsons Academy trading as Navigators,School/college/university,5,2026-03-03,False,Manchester,M11 1JG,5,,2026,3,M11,Excellent
1820166,Thompsons Fish & Chips,Takeaway/sandwich shop,5,2023-12-20,False,Blackley,M9 0NG,5,,2023,12,M9,Excellent
1820835,Thompsons Fish & Chips,Takeaway/sandwich shop,5,2025-02-17,False,Manchester,M40 3LN,5,,2025,2,M40,Excellent
1818897,Thompsons Supper Bar,Restaurant/Cafe/Canteen,5,2024-03-20,False,Manchester,M9 0RA,5,,2024,3,M9,Excellent
1817036,Three Brothers,Takeaway/sandwich shop,5,2025-06-24,False,Manchester,M20 6EL,5,,2025,6,M20,Excellent
1820486,Three Brothers Cafe,Restaurant/Cafe/Canteen,5,2025-09-17,False,Manchester,M19 1NQ,5,,2025,9,M19,Excellent
1785973,Three fat chefs,Other catering premises,5,2025-06-11,False,,,5,,2025,6,,Excellent
1849365,Three men's Trading Ltd,Distributors/Transporters,3,2025-11-19,False,Manchester,M8 8HN,3,,2025,11,M8,Satisfactory
1816212,Three Rooms by Platzki,Restaurant/Cafe/Canteen,5,2025-08-14,False,Didsbury,M20 6WA,5,,2025,8,M20,Excellent
1817471,Three Senses,Other catering premises,5,2021-08-10,False,,,5,,2021,8,,Excellent
1819102,Three Star,Takeaway/sandwich shop,4,2024-03-13,False,Manchester,M9 8AW,4,,2024,3,M9,Good
1923268,Thrills Cafe & Restaurant,Restaurant/Cafe/Canteen,AwaitingInspection,,False,Manchester,M4 5BA,,AwaitingInspection,,,M4,Unknown
1817634,Thriving Together,Other catering premises,4,2025-09-25,False,,,4,,2025,9,,Good
1894359,Thriving Together,Other catering premises,AwaitingInspection,,False,,,,AwaitingInspection,,,,Unknown
1816648,Thyme out Delicatessen / The Hatch,Restaurant/Cafe/Canteen,4,2024-02-27,False,Manchester,M20 2LG,4,,2024,2,M20,Good
1819902,Thyme Premier Inn West Didsbury,Restaurant/Cafe/Canteen,5,2024-08-08,False,Manchester,M21 7QS,5,,2024,8,M21,Excellent
1820832,Tib Street Off Licence,Retailers - other,4,2011-06-23,False,Manchester,M4 1LX,4,,2011,6,M4,Good
1816818,Tib Street Tavern,Pub/bar/nightclub,5,2025-08-01,False,Manchester,M4 1LG,5,,2025,8,M4,Excellent
1822065,Tibetan Kitchen,Restaurant/Cafe/Canteen,5,2025-03-05,False,Manchester,M18 8HE,5,,2025,3,M18,Excellent
1820714,Tibetan Kitchen 1,Mobile caterer,5,2024-11-01,False,Manchester,M21 0TT,5,,2024,11,M21,Excellent
1820483,Tibetan Kitchen 2,Mobile caterer,5,2022-09-09,False,Manchester,M21 0TT,5,,2022,9,M21,Excellent
1819101,Tiddleywinks Day Nursery,Other catering premises,5,2024-04-22,False,Manchester,M9 6PW,5,,2024,4,M9,Excellent
1818646,Tiddlywinks Day Nursery,Hospitals/Childcare/Caring Premises,5,2023-11-14,False,Beswick,M11 4NE,5,,2023,11,M11,Excellent
1819180,Tiddlywinks Day Nursery,Hospitals/Childcare/Caring Premises,5,2024-09-26,False,Manchester,M4 7FA,5,,2024,9,M4,Excellent
1821289,Tiddlywinks Day Nursery Limited,Hospitals/Childcare/Caring Premises,5,2025-01-31,False,Manchester,M8 5FN,5,,2025,1,M8,Excellent
1821288,Tiddlywinks Day Nursery Limited,Hospitals/Childcare/Caring Premises,5,2024-12-06,False,Manchester,M9 0RN,5,,2024,12,M9,Excellent
1816319,Tiffins Chai Lounge,Restaurant/Cafe/Canteen,AwaitingInspection,,False,Manchester,M8 8EE,,AwaitingInspection,,,M8,Unknown
1923180,Tiger Feet Limited,Retailers - other,AwaitingInspection,,False,Manchester,M40 2AY,,AwaitingInspection,,,M40,Unknown
1820170,Tim Hortons,Restaurant/Cafe/Canteen,5,2022-10-26,False,Manchester,M13 9PD,5,,2022,10,M13,Excellent
1819587,Tim Hortons,Restaurant/Cafe/Canteen,5,2023-03-02,False,Manchester,M1 1NN,5,,2023,3,M1,Excellent
1831243,Time 21 Ltd,Manufacturers/packers,AwaitingInspection,,False,Manchester,M40 8WN,,AwaitingInspection,,,M40,Unknown
1817617,TinTin Foodie,Other catering premises,5,2024-02-07,False,,,5,,2024,2,,Excellent
1820873,Tiny Steps Nursery,Hospitals/Childcare/Caring Premises,5,2025-09-18,False,Manchester,M13 0YG,5,,2025,9,M13,Excellent
1817113,Tiny Turtles,Hospitals/Childcare/Caring Premises,5,2025-02-17,False,Manchester,M12 5DF,5,,2025,2,M12,Excellent
1816429,Tiny Turtles Daycare Ltd,Hospitals/Childcare/Caring Premises,5,2025-02-17,False,Manchester,M12 4PW,5,,2025,2,M12,Excellent
1943860,Tiny's kitchen,Mobile caterer,AwaitingInspection,,False,,,,AwaitingInspection,,,,Unknown
1816827,Tiny's Tipples,Retailers - other,5,2013-07-18,False,Manchester,M21 9AW,5,,2013,7,M21,Excellent
1818008,Tipsy Bakes UK,Other catering premises,5,2024-06-26,False,,,5,,2024,6,,Excellent
1768170,Tiramisu Tempts Limited,Other catering premises,5,2024-09-24,False,Manchester,M8 0SE,5,,2024,9,M8,Excellent
1822001,Tisch und Teller,Restaurant/Cafe/Canteen,1,2024-12-13,False,Manchester,M21 0AE,1,,2024,12,M21,Needs Major Improvement
1821086,TK's Fried Chicken and Pizza,Takeaway/sandwich shop,2,2025-09-19,False,Manchester,M40 8RE,2,,2025,9,M40,Needs Major Improvement
1816603,T'Mimei Lev also T/as Torah Tots,School/college/university,5,2023-07-17,False,Manchester,M7 4QY,5,,2023,7,M7,Excellent
1819091,TNQ Restaurant & Bar,Restaurant/Cafe/Canteen,5,2024-03-11,False,Manchester,M4 1HT,5,,2024,3,M4,Excellent
1819679,Toast,Restaurant/Cafe/Canteen,5,2022-05-19,False,Manchester,M20 3BW,5,,2022,5,M20,Excellent
1819706,Today Restaurant,Restaurant/Cafe/Canteen,2,2024-09-11,False,Manchester,M14 5WS,2,,2024,9,M14,Needs Major Improvement
1820192,Todd Street Cafe @ Hotel Indigo,Hotel/bed & breakfast/guest house,5,2024-09-20,False,Manchester,M3 1WU,5,,2024,9,M3,Excellent
1818479,"Tokies, Wraps & Wings",Takeaway/sandwich shop,5,2024-10-25,False,Manchester,M20 1LP,5,,2024,10,M20,Excellent
1820370,Toki's Kitchen,Other catering premises,5,2024-12-16,False,,,5,,2024,12,,Excellent
1822079,Tokos Fried Chicken,Restaurant/Cafe/Canteen,4,2026-03-04,False,Manchester,M19 1FN,4,,2026,3,M19,Good
1906943,Tokyo Noodle also T/as Wanago and Sushi by Hanzala,Takeaway/sandwich shop,AwaitingInspection,,False,Manchester,M19 3PJ,,AwaitingInspection,,,M19,Unknown
1818138,Tokyo Tokyo,Takeaway/sandwich shop,3,2025-02-11,False,Manchester,M4 3AH,3,,2025,2,M4,Satisfactory
1818049,Tom de Terre,Other catering premises,5,2024-08-14,False,Manchester,M16 0BH,5,,2024,8,M16,Excellent
1820148,Tomasz Zajac,Other catering premises,5,2018-11-29,False,,,5,,2018,11,,Excellent
1821262,Tommy's Snack Van,Mobile caterer,5,2025-06-12,False,Manchester,M23 9GF,5,,2025,6,M23,Excellent
1816833,Tom's Convenience Store,Retailers - other,5,2025-08-01,False,Manchester,M18 7JD,5,,2025,8,M18,Excellent
1923205,Tomtam Bakehouse,Retailers - other,AwaitingInspection,,False,,,,AwaitingInspection,,,,Unknown
1816730,Tondori Royale,Restaurant/Cafe/Canteen,4,2025-06-03,False,Manchester,M19 1NA,4,,2025,6,M19,Good
1789127,Tonic X,Manufacturers/packers,5,2025-01-22,False,Manchester,M90 5AD,5,,2025,1,M90,Excellent
1819451,Tonys Chippy,Takeaway/sandwich shop,5,2023-08-07,False,Manchester,M4 7HY,5,,2023,8,M4,Excellent
1821611,Top 50 Superstores,Retailers - other,5,2020-11-26,False,Manchester,M40 9JG,5,,2020,11,M40,Excellent
1816683,Top Chef,Takeaway/sandwich shop,1,2026-03-12,False,Manchester,M22 0FH,1,,2026,3,M22,Needs Major Improvement
1818827,Top Derby,Pub/bar/nightclub,5,2012-03-16,False,Manchester,M9 8AE,5,,2012,3,M9,Excellent
1816334,Top Taste of Paradise,Takeaway/sandwich shop,4,2026-01-21,False,Manchester,M8 5SH,4,,2026,1,M8,Good
1943751,Top tier desserts,Restaurant/Cafe/Canteen,AwaitingInspection,,False,Manchester,M8 8LY,,AwaitingInspection,,,M8,Unknown
1818931,Topkapi Palace Restaurant,Restaurant/Cafe/Canteen,3,2025-07-30,False,Manchester,M3 3NW,3,,2025,7,M3,Satisfactory
1820961,Topkapi Takeaway,Takeaway/sandwich shop,4,2023-11-29,False,Manchester,M2 5GU,4,,2023,11,M2,Good
1821828,TOPS PIZZA,Takeaway/sandwich shop,5,2025-02-25,False,Manchester,M13 9AB,5,,2025,2,M13,Excellent
1819280,Tops Restaurant,Restaurant/Cafe/Canteen,5,2025-04-19,False,Manchester,M1 4RJ,5,,2025,4,M1,Excellent
1821660,Toros steakhouse,Restaurant/Cafe/Canteen,5,2024-12-05,False,Manchester,M14 5TB,5,,2024,12,M14,Excellent
1821661,Toros Steakhouse,Restaurant/Cafe/Canteen,AwaitingInspection,,False,Manchester,M8 5EL,,AwaitingInspection,,,M8,Unknown
1821541,Tortilla,Takeaway/sandwich shop,5,2023-08-24,False,Manchester,M60 7RA,5,,2023,8,M60,Excellent
1820437,Tortilla Mexican Grill PLC,Restaurant/Cafe/Canteen,5,2023-08-14,False,Manchester,M1 5EJ,5,,2023,8,M1,Excellent
1818454,Tortilla Mexican Grill PLC,Restaurant/Cafe/Canteen,5,2025-12-09,False,Manchester,M4 3AQ,5,,2025,12,M4,Excellent
1818445,Tosimba Kitchen by Bee,Other catering premises,5,2024-05-04,False,,,5,,2024,5,,Excellent
1820065,Totu Dhaba,Retailers - other,4,2024-09-11,False,Manchester,M4 3AH,4,,2024,9,M4,Good
1817494,Tout de Sweet,Other catering premises,5,2022-05-09,False,,,5,,2022,5,,Excellent
1818460,Tower Express,Retailers - other,5,2025-04-22,False,Manchester,M3 3LG,5,,2025,4,M3,Excellent
1817044,Town Hall Tavern,Pub/bar/nightclub,5,2022-08-18,False,Manchester,M2 4JA,5,,2022,8,M2,Excellent
1821367,Townhouse Hotel,Hotel/bed & breakfast/guest house,5,2024-08-03,False,Manchester,M1 6DF,5,,2024,8,M1,Excellent
1894317,Townley Public House,Pub/bar/nightclub,5,2025-09-11,False,Manchester,M11 3QW,5,,2025,9,M11,Excellent
1816644,Track Tap Room,Pub/bar/nightclub,AwaitingInspection,,False,Manchester,M1 2NP,,AwaitingInspection,,,M1,Unknown
1820956,Trap Kitchen,Takeaway/sandwich shop,5,2023-08-07,False,Manchester,M8 8LR,5,,2023,8,M8,Excellent
1819917,Travelodge,Hotel/bed & breakfast/guest house,5,2024-01-15,False,Manchester,M4 5AZ,5,,2024,1,M4,Excellent
1817340,Travelodge,Hotel/bed & breakfast/guest house,5,2025-10-23,False,Manchester,M1 1LU,5,,2025,10,M1,Excellent
1816762,Travelodge,Hotel/bed & breakfast/guest house,5,2023-05-04,False,Manchester,M13 0HB,5,,2023,5,M13,Excellent
1818935,Travelodge,Hotel/bed & breakfast/guest house,5,2024-06-28,False,Manchester,M12 5NT,5,,2024,6,M12,Excellent
1816768,Travelodge - Manchester Central Area,Hotel/bed & breakfast/guest house,5,2025-07-24,False,Manchester,M3 1RR,5,,2025,7,M3,Excellent
1819068,Trawlers 2,Takeaway/sandwich shop,2,2025-05-19,False,Manchester,M19 3HH,2,,2025,5,M19,Needs Major Improvement
1816221,Trax Social,Restaurant/Cafe/Canteen,AwaitingInspection,,False,Manchester,M2 2BS,,AwaitingInspection,,,M2,Unknown
1816897,"Tray's Bakes, cakes and cupcakes",Other catering premises,5,2022-07-11,False,,,5,,2022,7,,Excellent
1822106,TREASON,Retailers - other,5,2025-07-17,False,Manchester,M4 6JG,5,,2025,7,M4,Excellent
1831163,Treatry Bite,Takeaway/sandwich shop,5,2025-08-29,False,Manchester,M12 6DA,5,,2025,8,M12,Excellent
1870740,Treats and Thrills Party Hire,Mobile caterer,AwaitingInspection,,False,,,,AwaitingInspection,,,,Unknown
1818566,Treats By Tayjah,Other catering premises,5,2025-08-06,False,,,5,,2025,8,,Excellent
1894585,Treatsbygeo,Other catering premises,AwaitingInspection,,False,,,,AwaitingInspection,,,,Unknown
1816725,TreatsbyTonia,Other catering premises,2,2024-03-02,False,,,2,,2024,3,,Needs Major Improvement
1816746,Tree of Life Centre,Restaurant/Cafe/Canteen,5,2024-04-08,False,Manchester,M23 2UE,5,,2024,4,M23,Excellent
1818395,Treehouse Hotel,Hotel/bed & breakfast/guest house,5,2025-05-13,False,Manchester,M3 2EQ,5,,2025,5,M3,Excellent
1819794,Treetop Adventure Golf,Restaurant/Cafe/Canteen,5,2026-03-24,False,Manchester,M4 2BS,5,,2026,3,M4,Excellent
1821807,Tribe Hotel Manchester Airport,Hotel/bed & breakfast/guest house,5,2025-03-20,False,Manchester,M90 3AH,5,,2025,3,M90,Excellent
1821044,Tribrew Coffee Limited,Takeaway/sandwich shop,4,2023-07-25,False,Manchester,M40 7QX,4,,2023,7,M40,Good
1818574,Tricia's Kitchen,Other catering premises,5,2024-08-28,False,,,5,,2024,8,,Excellent
1923271,Tricon,Retailers - other,AwaitingInspection,,False,,,,AwaitingInspection,,,,Unknown
1870747,Trinilicious,Mobile caterer,AwaitingInspection,,False,,,,AwaitingInspection,,,,Unknown
1819423,Trinity C Of E High School,School/college/university,5,2024-05-14,False,Manchester,M15 6HP,5,,2024,5,M15,Excellent
1819255,Trinity House,Other catering premises,5,2024-09-23,False,Manchester,M14 5AA,5,,2024,9,M14,Excellent
1820513,Triple B,Restaurant/Cafe/Canteen,4,2023-08-10,False,Manchester,M1 1AF,4,,2023,8,M1,Good
1820393,Trof Cafe,Pub/bar/nightclub,5,2023-07-06,False,Manchester,M4 1EX,5,,2023,7,M4,Excellent
1817673,True Choice Produce Ltd,Retailers - other,3,2024-02-07,False,Manchester,M11 2WW,3,,2024,2,M11,Satisfactory
1821053,True Manchester,Restaurant/Cafe/Canteen,4,2025-11-24,False,Manchester,M20 1JQ,4,,2025,11,M20,Good
1849436,Truffle Bakes and Biryani,Other catering premises,5,2025-10-02,False,,,5,,2025,10,,Excellent
1818255,Trusted Care Services,Hospitals/Childcare/Caring Premises,5,2025-03-27,False,,,5,,2025,3,,Excellent
1819416,Try Thai Restaurant & Cafe,Restaurant/Cafe/Canteen,3,2024-08-21,False,Manchester,M1 4FH,3,,2024,8,M1,Satisfactory
1821750,TSGENAY,Restaurant/Cafe/Canteen,2,2025-10-09,False,Manchester,M8 8FW,2,,2025,10,M8,Needs Major Improvement
1816938,Tsujiri,Restaurant/Cafe/Canteen,5,2025-04-19,False,Manchester,M1 4FH,5,,2025,4,M1,Excellent
1906792,Tuck Box Catering,Other catering premises,AwaitingInspection,,False,,,,AwaitingInspection,,,,Unknown
1818535,Tuiami Ltd,Retailers - other,AwaitingInspection,,False,Manchester,M40 8WN,,AwaitingInspection,,,M40,Unknown
1923195,tuk tuk,Other catering premises,AwaitingInspection,,False,Manchester,M20 6RA,,AwaitingInspection,,,M20,Unknown
1923223,Tulip Mental Health and Community Care,Hospitals/Childcare/Caring Premises,AwaitingInspection,,False,Manchester,M14 5AE,,AwaitingInspection,,,M14,Unknown
1817668,Tulip Mental Health and Community Care Ltd,Hospitals/Childcare/Caring Premises,5,2024-05-20,False,Manchester,M16 8GR,5,,2024,5,M16,Excellent
1818056,Tulip Mental Health and Community Care Ltd (Carehome),Hospitals/Childcare/Caring Premises,5,2024-05-20,False,Manchester,M16 8GS,5,,2024,5,M16,Excellent
1821925,Tun Brewing Company,Retailers - other,5,2025-07-09,False,,,5,,2025,7,,Excellent
1816739,"Turing Tap also T/as Loco Loco, El Rodeo, Mexicano, Burrito Bandits",Pub/bar/nightclub,5,2022-12-07,False,Manchester,M13 9WG,5,,2022,12,M13,Excellent
1817695,Turkish Delight,Takeaway/sandwich shop,4,2025-10-13,False,Manchester,M21 2AE,4,,2025,10,M21,Good
1820680,Turkish Grill,Takeaway/sandwich shop,3,2024-08-03,False,Manchester,M4 1EZ,3,,2024,8,M4,Satisfactory
1818780,Turkish Grill,Mobile caterer,5,2023-04-26,False,Manchester,M1 1AF,5,,2023,4,M1,Excellent
1817645,Turkiss Shawerma,Takeaway/sandwich shop,3,2024-06-27,False,Manchester,M14 6LD,3,,2024,6,M14,Satisfactory
1821138,Turkman Grill,Takeaway/sandwich shop,4,2025-03-18,False,Manchester,M16 8FA,4,,2025,3,M16,Good
1820399,Turtle Bay,Pub/bar/nightclub,5,2024-01-22,False,Manchester,M1 4BH,5,,2024,1,M1,Excellent
1817281,Turtle Bay Restaurants Ltd,Restaurant/Cafe/Canteen,5,2025-11-21,False,Manchester,M4 1LE,5,,2025,11,M4,Excellent
1819628,Tutku Cafe,Restaurant/Cafe/Canteen,2,2025-10-13,False,Manchester,M21 8AD,2,,2025,10,M21,Needs Major Improvement
1819873,Tutzys Newsagents & Vape Store,Retailers - other,5,2011-06-06,False,Manchester,M1 4AJ,5,,2011,6,M1,Excellent
1817745,Twenty Twenty Two,Pub/bar/nightclub,4,2015-10-30,False,Manchester,M1 1EZ,4,,2015,10,M1,Good
1821845,TWIG DELIGHT AFRICAN RESTAURANT,Restaurant/Cafe/Canteen,3,2025-04-30,False,Manchester,M8 9JG,3,,2025,4,M8,Satisfactory
1821476,Twisted Melons,Retailers - other,5,2023-08-08,False,,,5,,2023,8,,Excellent
1819249,Two Apples,Restaurant/Cafe/Canteen,4,2025-02-12,False,Manchester,M8 8UT,4,,2025,2,M8,Good
1849442,Two Hands Cafe,Restaurant/Cafe/Canteen,5,2025-10-17,False,Manchester,M1 4LF,5,,2025,10,M1,Excellent
1923093,TYGA RESTAURANT & BAR,Restaurant/Cafe/Canteen,AwaitingInspection,,False,Manchester,M2 3NG,,AwaitingInspection,,,M2,Unknown
1820614,Tzatzikis Greek Deli & Takeaway,Restaurant/Cafe/Canteen,4,2024-05-23,False,Manchester,M14 6NW,4,,2024,5,M14,Good
1894433,U Chooze,Restaurant/Cafe/Canteen,AwaitingInspection,,False,Manchester,M15 4AJ,,AwaitingInspection,,,M15,Unknown
1849453,Uber Eats Sandwich Studio,Takeaway/sandwich shop,AwaitingInspection,,False,Manchester,M12 6FA,,AwaitingInspection,,,M12,Unknown
1820504,Ubuntu Corporation Ltd,Other catering premises,5,2023-05-30,False,,,5,,2023,5,,Excellent
1816995,UCKG Help Centre,Restaurant/Cafe/Canteen,5,2025-11-15,False,Manchester,M1 5EJ,5,,2025,11,M1,Excellent
1943875,U-JOY LIMITED,Retailers - other,AwaitingInspection,,False,,,,AwaitingInspection,,,,Unknown
1822029,UK Mc Food Cafee,Restaurant/Cafe/Canteen,3,2025-01-29,False,Manchester,M11 1AA,3,,2025,1,M11,Satisfactory
1816953,UK VAP North 1,Restaurant/Cafe/Canteen,5,2025-11-24,False,Manchester,M4 3TR,5,,2025,11,M4,Excellent
1906920,Ukhtea,Retailers - other,AwaitingInspection,,False,,,,AwaitingInspection,,,,Unknown
1816361,Ultimate Regime,Retailers - other,AwaitingInspection,,False,Manchester,M3 1FE,,AwaitingInspection,,,M3,Unknown
1839338,Ummahcelebrations,Retailers - other,AwaitingInspection,,False,,,,AwaitingInspection,,,,Unknown
1818482,Un Autre Tableau,Other catering premises,AwaitingInspection,,False,,,,AwaitingInspection,,,,Unknown
1818060,Uncle B's,Takeaway/sandwich shop,5,2024-07-20,False,Manchester,M21 7SH,5,,2024,7,M21,Excellent
1816417,Uncle D's,Restaurant/Cafe/Canteen,3,2025-08-22,False,Manchester,M15 5JT,3,,2025,8,M15,Satisfactory
1817834,Uncle T,Restaurant/Cafe/Canteen,5,2023-08-14,False,Manchester,M1 7FT,5,,2023,8,M1,Excellent
1818829,Unicorn Grocery,Retailers - other,5,2023-06-14,False,Manchester,M21 0BN,5,,2023,6,M21,Excellent
1831253,Unicorn Hotel,Pub/bar/nightclub,5,2025-09-04,False,Manchester,M4 1PN,5,,2025,9,M4,Excellent
1839357,Unik U Foods/Pastries,Mobile caterer,4,2025-07-14,False,,,4,,2025,7,,Good
1816522,Unique Africa,Retailers - other,1,2024-12-16,False,Manchester,M40 9JG,1,,2024,12,M40,Needs Major Improvement
